order_id,code,side,quantity,submit_ts,fill_ts,fill_price,status,phase,ts_event
O001354,000004.SZ,buy,100,2023-07-11,,0.0,pending,submitted,2023-07-11
O001355,000010.SZ,buy,100,2023-07-11,,0.0,pending,submitted,2023-07-11
O001356,000016.SZ,buy,100,2023-07-11,,0.0,pending,submitted,2023-07-11
O001357,000029.SZ,buy,100,2023-07-11,,0.0,pending,submitted,2023-07-11
O001358,000032.SZ,buy,100,2023-07-11,,0.0,pending,submitted,2023-07-11
O001359,000050.SZ,buy,100,2023-07-11,,0.0,pending,submitted,2023-07-11
O001352,000013.SZ,sell,3700,2023-07-11,2023-07-12,10.427262299999999,filled,filled,2023-07-12
O001353,000035.SZ,sell,200,2023-07-11,2023-07-12,8.813177999999999,filled,filled,2023-07-12
O001354,000004.SZ,buy,100,2023-07-11,2023-07-12,10.327517199999999,filled,filled,2023-07-12
O001355,000010.SZ,buy,100,2023-07-11,2023-07-12,9.1970879,filled,filled,2023-07-12
O001356,000016.SZ,buy,100,2023-07-11,2023-07-12,7.625517899999998,filled,filled,2023-07-12
O001357,000029.SZ,buy,100,2023-07-11,2023-07-12,9.286977699999998,filled,filled,2023-07-12
O001358,000032.SZ,buy,100,2023-07-11,2023-07-12,7.666658999999999,filled,filled,2023-07-12
O001359,000050.SZ,buy,100,2023-07-11,2023-07-12,8.611002399999999,filled,filled,2023-07-12
O001360,000030.SZ,sell,200,2023-07-12,,0.0,pending,submitted,2023-07-12
O001361,000002.SZ,buy,600,2023-07-12,,0.0,pending,submitted,2023-07-12
O001362,000004.SZ,buy,400,2023-07-12,,0.0,pending,submitted,2023-07-12
O001363,000009.SZ,buy,300,2023-07-12,,0.0,pending,submitted,2023-07-12
O001364,000010.SZ,buy,400,2023-07-12,,0.0,pending,submitted,2023-07-12
O001365,000012.SZ,buy,200,2023-07-12,,0.0,pending,submitted,2023-07-12
O001366,000016.SZ,buy,500,2023-07-12,,0.0,pending,submitted,2023-07-12
O001367,000029.SZ,buy,400,2023-07-12,,0.0,pending,submitted,2023-07-12
O001368,000032.SZ,buy,500,2023-07-12,,0.0,pending,submitted,2023-07-12
O001369,000049.SZ,buy,400,2023-07-12,,0.0,pending,submitted,2023-07-12
O001370,000050.SZ,buy,500,2023-07-12,,0.0,pending,submitted,2023-07-12
O001360,000030.SZ,sell,200,2023-07-12,2023-07-13,9.4988916,filled,filled,2023-07-13
O001361,000002.SZ,buy,600,2023-07-12,2023-07-13,6.669663,filled,filled,2023-07-13
O001362,000004.SZ,buy,400,2023-07-12,2023-07-13,10.4427323,filled,filled,2023-07-13
O001363,000009.SZ,buy,300,2023-07-12,2023-07-13,12.211399199999999,filled,filled,2023-07-13
O001364,000010.SZ,buy,400,2023-07-12,2023-07-13,9.731021299999998,filled,filled,2023-07-13
O001365,000012.SZ,buy,200,2023-07-12,2023-07-13,14.798383599999998,filled,filled,2023-07-13
O001366,000016.SZ,buy,500,2023-07-12,2023-07-13,7.742835099999999,filled,filled,2023-07-13
O001367,000029.SZ,buy,400,2023-07-12,2023-07-13,8.939930999999998,filled,filled,2023-07-13
O001368,000032.SZ,buy,500,2023-07-12,2023-07-13,7.8772693999999985,filled,filled,2023-07-13
O001369,000049.SZ,buy,400,2023-07-12,2023-07-13,9.6393297,filled,filled,2023-07-13
O001370,000050.SZ,buy,500,2023-07-12,2023-07-13,8.7318231,filled,filled,2023-07-13
O001371,000046.SZ,sell,12200,2023-07-13,,0.0,pending,submitted,2023-07-13
O001372,000002.SZ,buy,100,2023-07-13,,0.0,pending,submitted,2023-07-13
O001373,000029.SZ,buy,100,2023-07-13,,0.0,pending,submitted,2023-07-13
O001374,000032.SZ,buy,100,2023-07-13,,0.0,pending,submitted,2023-07-13
O001375,000050.SZ,buy,100,2023-07-13,,0.0,pending,submitted,2023-07-13
O001371,000046.SZ,sell,12200,2023-07-13,2023-07-14,17.6362461,filled,filled,2023-07-14
O001372,000002.SZ,buy,100,2023-07-13,2023-07-14,6.7327259999999995,filled,filled,2023-07-14
O001373,000029.SZ,buy,100,2023-07-13,2023-07-14,8.987178199999999,filled,filled,2023-07-14
O001374,000032.SZ,buy,100,2023-07-13,2023-07-14,7.847940099999999,filled,filled,2023-07-14
O001375,000050.SZ,buy,100,2023-07-13,2023-07-14,8.853344499999999,filled,filled,2023-07-14
O001376,000002.SZ,sell,3400,2023-07-14,,0.0,pending,submitted,2023-07-14
O001377,000004.SZ,buy,1900,2023-07-14,,0.0,pending,submitted,2023-07-14
O001378,000009.SZ,buy,1600,2023-07-14,,0.0,pending,submitted,2023-07-14
O001379,000010.SZ,buy,2000,2023-07-14,,0.0,pending,submitted,2023-07-14
O001380,000012.SZ,buy,1300,2023-07-14,,0.0,pending,submitted,2023-07-14
O001381,000019.SZ,buy,1600,2023-07-14,,0.0,pending,submitted,2023-07-14
O001382,000024.SZ,buy,2900,2023-07-14,,0.0,pending,submitted,2023-07-14
O001383,000032.SZ,buy,2700,2023-07-14,,0.0,pending,submitted,2023-07-14
O001384,000043.SZ,buy,1800,2023-07-14,,0.0,pending,submitted,2023-07-14
O001385,000049.SZ,buy,2100,2023-07-14,,0.0,pending,submitted,2023-07-14
O001386,000050.SZ,buy,2300,2023-07-14,,0.0,pending,submitted,2023-07-14
O001376,000002.SZ,sell,3400,2023-07-14,2023-07-17,6.3730206,filled,filled,2023-07-17
O001377,000004.SZ,buy,1900,2023-07-14,2023-07-17,10.836625799999998,filled,filled,2023-07-17
O001378,000009.SZ,buy,1600,2023-07-14,2023-07-17,12.8867739,filled,filled,2023-07-17
O001379,000010.SZ,buy,2000,2023-07-14,2023-07-17,10.5118013,filled,filled,2023-07-17
O001380,000012.SZ,buy,1300,2023-07-14,2023-07-17,15.403287899999999,filled,filled,2023-07-17
O001381,000019.SZ,buy,1600,2023-07-14,2023-07-17,13.0318188,filled,filled,2023-07-17
O001382,000024.SZ,buy,2900,2023-07-14,2023-07-17,7.229722499999999,filled,filled,2023-07-17
O001383,000032.SZ,buy,2700,2023-07-14,2023-07-17,7.764556799999999,filled,filled,2023-07-17
O001384,000043.SZ,buy,1800,2023-07-14,2023-07-17,11.377365999999999,filled,filled,2023-07-17
O001385,000049.SZ,buy,2100,2023-07-14,2023-07-17,9.8051954,filled,filled,2023-07-17
O001386,000050.SZ,buy,2300,2023-07-14,2023-07-17,9.025916899999999,filled,filled,2023-07-17
O001387,000015.SZ,sell,5900,2023-07-17,,0.0,pending,submitted,2023-07-17
O001388,000041.SZ,sell,6400,2023-07-17,,0.0,pending,submitted,2023-07-17
O001389,000008.SZ,buy,300,2023-07-17,,0.0,pending,submitted,2023-07-17
O001390,000010.SZ,buy,300,2023-07-17,,0.0,pending,submitted,2023-07-17
O001391,000012.SZ,buy,200,2023-07-17,,0.0,pending,submitted,2023-07-17
O001392,000019.SZ,buy,200,2023-07-17,,0.0,pending,submitted,2023-07-17
O001393,000024.SZ,buy,400,2023-07-17,,0.0,pending,submitted,2023-07-17
O001394,000025.SZ,buy,200,2023-07-17,,0.0,pending,submitted,2023-07-17
O001395,000028.SZ,buy,300,2023-07-17,,0.0,pending,submitted,2023-07-17
O001396,000032.SZ,buy,400,2023-07-17,,0.0,pending,submitted,2023-07-17
O001397,000049.SZ,buy,300,2023-07-17,,0.0,pending,submitted,2023-07-17
O001398,000050.SZ,buy,300,2023-07-17,,0.0,pending,submitted,2023-07-17
O001387,000015.SZ,sell,5900,2023-07-17,2023-07-18,12.0904974,filled,filled,2023-07-18
O001388,000041.SZ,sell,6400,2023-07-17,2023-07-18,12.2920956,filled,filled,2023-07-18
O001389,000008.SZ,buy,300,2023-07-17,2023-07-18,8.932823899999999,filled,filled,2023-07-18
O001390,000010.SZ,buy,300,2023-07-17,2023-07-18,10.5490385,filled,filled,2023-07-18
O001391,000012.SZ,buy,200,2023-07-17,2023-07-18,15.7578421,filled,filled,2023-07-18
O001392,000019.SZ,buy,200,2023-07-17,2023-07-18,12.9753624,filled,filled,2023-07-18
O001393,000024.SZ,buy,400,2023-07-17,2023-07-18,7.314907599999999,filled,filled,2023-07-18
O001394,000025.SZ,buy,200,2023-07-17,2023-07-18,13.5231096,filled,filled,2023-07-18
O001395,000028.SZ,buy,300,2023-07-17,2023-07-18,10.093082999999998,filled,filled,2023-07-18
O001396,000032.SZ,buy,400,2023-07-17,2023-07-18,7.756248499999999,filled,filled,2023-07-18
O001397,000049.SZ,buy,300,2023-07-17,2023-07-18,10.0409309,filled,filled,2023-07-18
O001398,000050.SZ,buy,300,2023-07-17,2023-07-18,9.315105799999998,filled,filled,2023-07-18
O001399,000003.SZ,buy,900,2023-07-18,,0.0,pending,submitted,2023-07-18
O001400,000010.SZ,buy,1400,2023-07-18,,0.0,pending,submitted,2023-07-18
O001401,000012.SZ,buy,900,2023-07-18,,0.0,pending,submitted,2023-07-18
O001402,000019.SZ,buy,1100,2023-07-18,,0.0,pending,submitted,2023-07-18
O001403,000024.SZ,buy,1900,2023-07-18,,0.0,pending,submitted,2023-07-18
O001404,000025.SZ,buy,1100,2023-07-18,,0.0,pending,submitted,2023-07-18
O001405,000028.SZ,buy,1400,2023-07-18,,0.0,pending,submitted,2023-07-18
O001406,000030.SZ,buy,1400,2023-07-18,,0.0,pending,submitted,2023-07-18
O001407,000040.SZ,buy,900,2023-07-18,,0.0,pending,submitted,2023-07-18
O001408,000050.SZ,buy,1600,2023-07-18,,0.0,pending,submitted,2023-07-18
O001399,000003.SZ,buy,900,2023-07-18,2023-07-19,15.0087938,filled,filled,2023-07-19
O001400,000010.SZ,buy,1400,2023-07-18,2023-07-19,10.452742299999999,filled,filled,2023-07-19
O001401,000012.SZ,buy,900,2023-07-18,2023-07-19,15.072157099999998,filled,filled,2023-07-19
O001402,000019.SZ,buy,1100,2023-07-18,2023-07-19,12.923210299999997,filled,filled,2023-07-19
O001403,000024.SZ,buy,1900,2023-07-18,2023-07-19,7.4672598,filled,filled,2023-07-19
O001404,000025.SZ,buy,1100,2023-07-18,2023-07-19,13.4379245,filled,filled,2023-07-19
O001405,000028.SZ,buy,1400,2023-07-18,2023-07-19,10.113803699999998,filled,filled,2023-07-19
O001406,000030.SZ,buy,1400,2023-07-18,2023-07-19,10.2301199,filled,filled,2023-07-19
O001407,000040.SZ,buy,900,2023-07-18,2023-07-19,15.519904399999998,filled,filled,2023-07-19
O001408,000050.SZ,buy,1600,2023-07-18,2023-07-19,9.285175899999999,filled,filled,2023-07-19
O001409,000004.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001410,000010.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001411,000021.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001412,000024.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001413,000025.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001414,000028.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001415,000030.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001416,000031.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001417,000032.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001418,000050.SZ,buy,100,2023-07-19,,0.0,pending,submitted,2023-07-19
O001409,000004.SZ,buy,100,2023-07-19,2023-07-20,10.7286179,filled,filled,2023-07-20
O001410,000010.SZ,buy,100,2023-07-19,2023-07-20,10.068958899999998,filled,filled,2023-07-20
O001411,000021.SZ,buy,100,2023-07-19,2023-07-20,11.168457299999998,filled,filled,2023-07-20
O001412,000024.SZ,buy,100,2023-07-19,2023-07-20,7.3407333999999995,filled,filled,2023-07-20
O001413,000025.SZ,buy,100,2023-07-19,2023-07-20,13.162849699999997,filled,filled,2023-07-20
O001414,000028.SZ,buy,100,2023-07-19,2023-07-20,10.492481999999999,filled,filled,2023-07-20
O001415,000030.SZ,buy,100,2023-07-19,2023-07-20,9.849839999999999,filled,filled,2023-07-20
O001416,000031.SZ,buy,100,2023-07-19,2023-07-20,9.800790999999998,filled,filled,2023-07-20
O001417,000032.SZ,buy,100,2023-07-19,2023-07-20,8.0298218,filled,filled,2023-07-20
O001418,000050.SZ,buy,100,2023-07-19,2023-07-20,9.309099799999998,filled,filled,2023-07-20
O001419,000008.SZ,sell,300,2023-07-20,,0.0,pending,submitted,2023-07-20
O001419,000008.SZ,sell,300,2023-07-20,2023-07-21,8.1200718,filled,filled,2023-07-21
O001420,000011.SZ,sell,10200,2023-07-21,,0.0,pending,submitted,2023-07-21
O001421,000044.SZ,sell,3000,2023-07-21,,0.0,pending,submitted,2023-07-21
O001420,000011.SZ,sell,10200,2023-07-21,2023-07-24,10.6078815,filled,filled,2023-07-24
O001421,000044.SZ,sell,3000,2023-07-21,2023-07-24,10.738850399999999,filled,filled,2023-07-24
O001422,000012.SZ,sell,2600,2023-07-24,,0.0,pending,submitted,2023-07-24
O001423,000019.SZ,sell,2900,2023-07-24,,0.0,pending,submitted,2023-07-24
O001424,000030.SZ,sell,1500,2023-07-24,,0.0,pending,submitted,2023-07-24
O001425,000040.SZ,sell,10800,2023-07-24,,0.0,pending,submitted,2023-07-24
O001426,000001.SZ,buy,1200,2023-07-24,,0.0,pending,submitted,2023-07-24
O001427,000002.SZ,buy,2000,2023-07-24,,0.0,pending,submitted,2023-07-24
O001428,000004.SZ,buy,1200,2023-07-24,,0.0,pending,submitted,2023-07-24
O001429,000007.SZ,buy,1000,2023-07-24,,0.0,pending,submitted,2023-07-24
O001430,000017.SZ,buy,1100,2023-07-24,,0.0,pending,submitted,2023-07-24
O001431,000021.SZ,buy,1100,2023-07-24,,0.0,pending,submitted,2023-07-24
O001432,000027.SZ,buy,1400,2023-07-24,,0.0,pending,submitted,2023-07-24
O001433,000029.SZ,buy,1500,2023-07-24,,0.0,pending,submitted,2023-07-24
O001434,000032.SZ,buy,1600,2023-07-24,,0.0,pending,submitted,2023-07-24
O001435,000035.SZ,buy,1400,2023-07-24,,0.0,pending,submitted,2023-07-24
O001422,000012.SZ,sell,2600,2023-07-24,2023-07-25,14.3870985,filled,filled,2023-07-25
O001423,000019.SZ,sell,2900,2023-07-24,2023-07-25,12.197790000000001,filled,filled,2023-07-25
O001424,000030.SZ,sell,1500,2023-07-24,2023-07-25,9.4618287,filled,filled,2023-07-25
O001425,000040.SZ,sell,10800,2023-07-24,2023-07-25,14.624560800000001,filled,filled,2023-07-25
O001426,000001.SZ,buy,1200,2023-07-24,2023-07-25,11.282070799999998,filled,filled,2023-07-25
O001427,000002.SZ,buy,2000,2023-07-24,2023-07-25,6.747240499999999,filled,filled,2023-07-25
O001428,000004.SZ,buy,1200,2023-07-24,2023-07-25,10.8553445,filled,filled,2023-07-25
O001429,000007.SZ,buy,1000,2023-07-24,2023-07-25,13.907994099999998,filled,filled,2023-07-25
O001430,000017.SZ,buy,1100,2023-07-24,2023-07-25,12.123511399999998,filled,filled,2023-07-25
O001431,000021.SZ,buy,1100,2023-07-24,2023-07-25,11.845533699999999,filled,filled,2023-07-25
O001432,000027.SZ,buy,1400,2023-07-24,2023-07-25,9.419810399999998,filled,filled,2023-07-25
O001433,000029.SZ,buy,1500,2023-07-24,2023-07-25,9.241632399999999,filled,filled,2023-07-25
O001434,000032.SZ,buy,1600,2023-07-24,2023-07-25,8.4266182,filled,filled,2023-07-25
O001435,000035.SZ,buy,1400,2023-07-24,2023-07-25,9.6503407,filled,filled,2023-07-25
O001436,000003.SZ,sell,3800,2023-07-25,,0.0,pending,submitted,2023-07-25
O001437,000004.SZ,buy,2200,2023-07-25,,0.0,pending,submitted,2023-07-25
O001438,000007.SZ,buy,1700,2023-07-25,,0.0,pending,submitted,2023-07-25
O001439,000009.SZ,buy,1900,2023-07-25,,0.0,pending,submitted,2023-07-25
O001440,000017.SZ,buy,1900,2023-07-25,,0.0,pending,submitted,2023-07-25
O001441,000021.SZ,buy,1900,2023-07-25,,0.0,pending,submitted,2023-07-25
O001442,000022.SZ,buy,3300,2023-07-25,,0.0,pending,submitted,2023-07-25
O001443,000027.SZ,buy,2500,2023-07-25,,0.0,pending,submitted,2023-07-25
O001444,000029.SZ,buy,2600,2023-07-25,,0.0,pending,submitted,2023-07-25
O001445,000032.SZ,buy,2700,2023-07-25,,0.0,pending,submitted,2023-07-25
O001446,000035.SZ,buy,2500,2023-07-25,,0.0,pending,submitted,2023-07-25
O001436,000003.SZ,sell,3800,2023-07-25,2023-07-26,13.483203300000001,filled,filled,2023-07-26
O001437,000004.SZ,buy,2200,2023-07-25,2023-07-26,10.8819711,filled,filled,2023-07-26
O001438,000007.SZ,buy,1700,2023-07-25,2023-07-26,14.131817699999997,filled,filled,2023-07-26
O001439,000009.SZ,buy,1900,2023-07-25,2023-07-26,12.543831299999999,filled,filled,2023-07-26
O001440,000017.SZ,buy,1900,2023-07-25,2023-07-26,12.429416999999999,filled,filled,2023-07-26
O001441,000021.SZ,buy,1900,2023-07-25,2023-07-26,12.3864741,filled,filled,2023-07-26
O001442,000022.SZ,buy,3300,2023-07-25,2023-07-26,7.318711399999999,filled,filled,2023-07-26
O001443,000027.SZ,buy,2500,2023-07-25,2023-07-26,9.501091599999999,filled,filled,2023-07-26
O001444,000029.SZ,buy,2600,2023-07-25,2023-07-26,9.1638547,filled,filled,2023-07-26
O001445,000032.SZ,buy,2700,2023-07-25,2023-07-26,8.83883,filled,filled,2023-07-26
O001446,000035.SZ,buy,2500,2023-07-25,2023-07-26,9.452643199999999,filled,filled,2023-07-26
O001447,000001.SZ,sell,1400,2023-07-26,,0.0,pending,submitted,2023-07-26
O001448,000028.SZ,sell,1800,2023-07-26,,0.0,pending,submitted,2023-07-26
O001449,000007.SZ,buy,400,2023-07-26,,0.0,pending,submitted,2023-07-26
O001450,000017.SZ,buy,500,2023-07-26,,0.0,pending,submitted,2023-07-26
O001451,000018.SZ,buy,600,2023-07-26,,0.0,pending,submitted,2023-07-26
O001452,000020.SZ,buy,900,2023-07-26,,0.0,pending,submitted,2023-07-26
O001453,000021.SZ,buy,500,2023-07-26,,0.0,pending,submitted,2023-07-26
O001454,000022.SZ,buy,800,2023-07-26,,0.0,pending,submitted,2023-07-26
O001455,000026.SZ,buy,500,2023-07-26,,0.0,pending,submitted,2023-07-26
O001456,000027.SZ,buy,600,2023-07-26,,0.0,pending,submitted,2023-07-26
O001457,000032.SZ,buy,700,2023-07-26,,0.0,pending,submitted,2023-07-26
O001458,000035.SZ,buy,600,2023-07-26,,0.0,pending,submitted,2023-07-26
O001447,000001.SZ,sell,1400,2023-07-26,2023-07-27,10.7600292,filled,filled,2023-07-27
O001448,000028.SZ,sell,1800,2023-07-26,2023-07-27,9.948941099999999,filled,filled,2023-07-27
O001449,000007.SZ,buy,400,2023-07-26,2023-07-27,13.985871899999998,filled,filled,2023-07-27
O001450,000017.SZ,buy,500,2023-07-26,2023-07-27,13.097284199999997,filled,filled,2023-07-27
O001451,000018.SZ,buy,600,2023-07-26,2023-07-27,11.049338299999999,filled,filled,2023-07-27
O001452,000020.SZ,buy,900,2023-07-26,2023-07-27,7.020513499999999,filled,filled,2023-07-27
O001453,000021.SZ,buy,500,2023-07-26,2023-07-27,12.223611399999998,filled,filled,2023-07-27
O001454,000022.SZ,buy,800,2023-07-26,2023-07-27,7.4371297,filled,filled,2023-07-27
O001455,000026.SZ,buy,500,2023-07-26,2023-07-27,11.424112699999998,filled,filled,2023-07-27
O001456,000027.SZ,buy,600,2023-07-26,2023-07-27,9.692783099999998,filled,filled,2023-07-27
O001457,000032.SZ,buy,700,2023-07-26,2023-07-27,8.563555,filled,filled,2023-07-27
O001458,000035.SZ,buy,600,2023-07-26,2023-07-27,9.644134499999998,filled,filled,2023-07-27
O001459,000043.SZ,sell,4200,2023-07-27,,0.0,pending,submitted,2023-07-27
O001460,000005.SZ,buy,300,2023-07-27,,0.0,pending,submitted,2023-07-27
O001461,000006.SZ,buy,500,2023-07-27,,0.0,pending,submitted,2023-07-27
O001462,000016.SZ,buy,500,2023-07-27,,0.0,pending,submitted,2023-07-27
O001463,000017.SZ,buy,300,2023-07-27,,0.0,pending,submitted,2023-07-27
O001464,000018.SZ,buy,300,2023-07-27,,0.0,pending,submitted,2023-07-27
O001465,000020.SZ,buy,500,2023-07-27,,0.0,pending,submitted,2023-07-27
O001466,000021.SZ,buy,300,2023-07-27,,0.0,pending,submitted,2023-07-27
O001467,000024.SZ,buy,500,2023-07-27,,0.0,pending,submitted,2023-07-27
O001468,000027.SZ,buy,400,2023-07-27,,0.0,pending,submitted,2023-07-27
O001469,000042.SZ,buy,500,2023-07-27,,0.0,pending,submitted,2023-07-27
O001459,000043.SZ,sell,4200,2023-07-27,2023-07-28,9.8272629,filled,filled,2023-07-28
O001460,000005.SZ,buy,300,2023-07-27,2023-07-28,12.9257128,filled,filled,2023-07-28
O001461,000006.SZ,buy,500,2023-07-27,2023-07-28,8.0111031,filled,filled,2023-07-28
O001462,000016.SZ,buy,500,2023-07-27,2023-07-28,7.963155199999998,filled,filled,2023-07-28
O001463,000017.SZ,buy,300,2023-07-27,2023-07-28,13.331618299999999,filled,filled,2023-07-28
O001464,000018.SZ,buy,300,2023-07-27,2023-07-28,10.9688579,filled,filled,2023-07-28
O001465,000020.SZ,buy,500,2023-07-27,2023-07-28,6.914908,filled,filled,2023-07-28
O001466,000021.SZ,buy,300,2023-07-27,2023-07-28,12.148035899999998,filled,filled,2023-07-28
O001467,000024.SZ,buy,500,2023-07-27,2023-07-28,7.6053977999999995,filled,filled,2023-07-28
O001468,000027.SZ,buy,400,2023-07-27,2023-07-28,9.9091993,filled,filled,2023-07-28
O001469,000042.SZ,buy,500,2023-07-27,2023-07-28,8.010602599999999,filled,filled,2023-07-28
O001470,000002.SZ,sell,2000,2023-07-28,,0.0,pending,submitted,2023-07-28
O001471,000007.SZ,sell,10700,2023-07-28,,0.0,pending,submitted,2023-07-28
O001472,000004.SZ,buy,300,2023-07-28,,0.0,pending,submitted,2023-07-28
O001473,000006.SZ,buy,500,2023-07-28,,0.0,pending,submitted,2023-07-28
O001474,000016.SZ,buy,500,2023-07-28,,0.0,pending,submitted,2023-07-28
O001475,000017.SZ,buy,300,2023-07-28,,0.0,pending,submitted,2023-07-28
O001476,000020.SZ,buy,500,2023-07-28,,0.0,pending,submitted,2023-07-28
O001477,000022.SZ,buy,500,2023-07-28,,0.0,pending,submitted,2023-07-28
O001478,000023.SZ,buy,400,2023-07-28,,0.0,pending,submitted,2023-07-28
O001479,000027.SZ,buy,400,2023-07-28,,0.0,pending,submitted,2023-07-28
O001480,000039.SZ,buy,400,2023-07-28,,0.0,pending,submitted,2023-07-28
O001481,000042.SZ,buy,500,2023-07-28,,0.0,pending,submitted,2023-07-28
O001470,000002.SZ,sell,2000,2023-07-28,2023-07-31,6.306687,filled,filled,2023-07-31
O001471,000007.SZ,sell,10700,2023-07-28,2023-07-31,13.47651,filled,filled,2023-07-31
O001472,000004.SZ,buy,300,2023-07-28,2023-07-31,11.343131799999998,filled,filled,2023-07-31
O001473,000006.SZ,buy,500,2023-07-28,2023-07-31,8.0307227,filled,filled,2023-07-31
O001474,000016.SZ,buy,500,2023-07-28,2023-07-31,8.1011931,filled,filled,2023-07-31
O001475,000017.SZ,buy,300,2023-07-28,2023-07-31,13.1708577,filled,filled,2023-07-31
O001476,000020.SZ,buy,500,2023-07-28,2023-07-31,7.2994921999999995,filled,filled,2023-07-31
O001477,000022.SZ,buy,500,2023-07-28,2023-07-31,7.428120699999999,filled,filled,2023-07-31
O001478,000023.SZ,buy,400,2023-07-28,2023-07-31,9.118108999999999,filled,filled,2023-07-31
O001479,000027.SZ,buy,400,2023-07-28,2023-07-31,9.772963199999998,filled,filled,2023-07-31
O001480,000039.SZ,buy,400,2023-07-28,2023-07-31,9.1309218,filled,filled,2023-07-31
O001481,000042.SZ,buy,500,2023-07-28,2023-07-31,8.286678399999998,filled,filled,2023-07-31
O001482,000009.SZ,sell,5900,2023-07-31,,0.0,pending,submitted,2023-07-31
O001483,000010.SZ,sell,6500,2023-07-31,,0.0,pending,submitted,2023-07-31
O001484,000005.SZ,buy,1100,2023-07-31,,0.0,pending,submitted,2023-07-31
O001485,000006.SZ,buy,1900,2023-07-31,,0.0,pending,submitted,2023-07-31
O001486,000011.SZ,buy,1300,2023-07-31,,0.0,pending,submitted,2023-07-31
O001487,000016.SZ,buy,1800,2023-07-31,,0.0,pending,submitted,2023-07-31
O001488,000017.SZ,buy,1200,2023-07-31,,0.0,pending,submitted,2023-07-31
O001489,000019.SZ,buy,1100,2023-07-31,,0.0,pending,submitted,2023-07-31
O001490,000020.SZ,buy,2100,2023-07-31,,0.0,pending,submitted,2023-07-31
O001491,000039.SZ,buy,1700,2023-07-31,,0.0,pending,submitted,2023-07-31
O001492,000041.SZ,buy,1200,2023-07-31,,0.0,pending,submitted,2023-07-31
O001493,000047.SZ,buy,1200,2023-07-31,,0.0,pending,submitted,2023-07-31
O001482,000009.SZ,sell,5900,2023-07-31,2023-08-01,12.067020900000001,filled,filled,2023-08-01
O001483,000010.SZ,sell,6500,2023-07-31,2023-08-01,10.0242657,filled,filled,2023-08-01
O001484,000005.SZ,buy,1100,2023-07-31,2023-08-01,13.041027999999999,filled,filled,2023-08-01
O001485,000006.SZ,buy,1900,2023-07-31,2023-08-01,8.1032952,filled,filled,2023-08-01
O001486,000011.SZ,buy,1300,2023-07-31,2023-08-01,11.192881699999997,filled,filled,2023-08-01
O001487,000016.SZ,buy,1800,2023-07-31,2023-08-01,8.376668299999999,filled,filled,2023-08-01
O001488,000017.SZ,buy,1200,2023-07-31,2023-08-01,12.9151022,filled,filled,2023-08-01
O001489,000019.SZ,buy,1100,2023-07-31,2023-08-01,13.034621599999998,filled,filled,2023-08-01
O001490,000020.SZ,buy,2100,2023-07-31,2023-08-01,7.094687599999999,filled,filled,2023-08-01
O001491,000039.SZ,buy,1700,2023-07-31,2023-08-01,9.047438399999999,filled,filled,2023-08-01
O001492,000041.SZ,buy,1200,2023-07-31,2023-08-01,12.3247124,filled,filled,2023-08-01
O001493,000047.SZ,buy,1200,2023-07-31,2023-08-01,12.029517499999999,filled,filled,2023-08-01
O001494,000032.SZ,sell,12200,2023-08-01,,0.0,pending,submitted,2023-08-01
O001495,000011.SZ,buy,1200,2023-08-01,,0.0,pending,submitted,2023-08-01
O001496,000014.SZ,buy,1100,2023-08-01,,0.0,pending,submitted,2023-08-01
O001497,000016.SZ,buy,1700,2023-08-01,,0.0,pending,submitted,2023-08-01
O001498,000017.SZ,buy,1000,2023-08-01,,0.0,pending,submitted,2023-08-01
O001499,000019.SZ,buy,1000,2023-08-01,,0.0,pending,submitted,2023-08-01
O001500,000020.SZ,buy,1900,2023-08-01,,0.0,pending,submitted,2023-08-01
O001501,000025.SZ,buy,1000,2023-08-01,,0.0,pending,submitted,2023-08-01
O001502,000039.SZ,buy,1500,2023-08-01,,0.0,pending,submitted,2023-08-01
O001503,000044.SZ,buy,1300,2023-08-01,,0.0,pending,submitted,2023-08-01
O001504,000047.SZ,buy,1200,2023-08-01,,0.0,pending,submitted,2023-08-01
O001494,000032.SZ,sell,12200,2023-08-01,2023-08-02,8.346245399999999,filled,filled,2023-08-02
O001495,000011.SZ,buy,1200,2023-08-01,2023-08-02,11.285574299999999,filled,filled,2023-08-02
O001496,000014.SZ,buy,1100,2023-08-01,2023-08-02,12.421308899999998,filled,filled,2023-08-02
O001497,000016.SZ,buy,1700,2023-08-01,2023-08-02,8.405396999999999,filled,filled,2023-08-02
O001498,000017.SZ,buy,1000,2023-08-01,2023-08-02,13.0982852,filled,filled,2023-08-02
O001499,000019.SZ,buy,1000,2023-08-01,2023-08-02,13.231318099999998,filled,filled,2023-08-02
